ticker,cnpj,company_name,sector,industry,market_cap,revenue,operating_income,net_income,equity,total_cash,total_debt,roe,operating_margin,profit_margin,debt_to_equity,revenue_growth,earnings_growth,earnings_yield,book_to_price,sales_yield,ev_to_ebit,raw_pe,raw_pb,raw_ev_ebitda,enterprise_value,ebitda,fcf,beta,trailing_eps,book_value_per_share,fundamental_source,price,avg_daily_volume_brl,pe,pb,ev_ebitda,fcf_yield,fcf_margin,debt_to_ebitda,ret_3m,ret_6m,ret_12m,price_to_ma50,price_to_ma200,volatility,max_drawdown,history_days,last_price_date
ARML3,,"Armac Locação, Logística e Serviços S.A.",Industrials,Rental & Leasing Services,1230014336.0,1898904064.0,655456000.0,50588000.0,1277828997.896,1033849024.0,3194034944.0,0.0558,0.15697,0.02664,2.49957932497941,0.025,,0.0394366226066258,1.0388732447275573,1.5438064487729677,5.2973537079529365,25.357141,0.96258134,5.297,3472182272.0,655456000.0,116820376.0,0.096,0.14,3.688,Yahoo Finance,3.549999952316284,3209827.123552163,25.357142516544883,0.962581331972962,5.2973537079529365,0.09497480848873618,0.061519893613751306,3.2956993604452474,-0.14868108216647358,-0.22319478797180925,,1.1084743472471024,0.8587029297309606,0.5485531185208854,-0.5429497733593788,251,2026-08-07 00:00:00+00:00
ASAI3,,Sendas Distribuidora S.A.,Consumer Defensive,Grocery Stores,11035851776.0,77393002496.0,5616999936.0,700000000.0,5876858997.02,4371999744.0,27050999808.0,0.1242,0.069910005,0.00904,4.60296900465314,0.005,1.749,0.0449029131662974,0.5325242940245555,7.012870783957872,6.06559670788645,22.27027,1.8778486,6.066,34070456320.0,5616999936.0,305216000.0,0.237,0.37,4.388,Yahoo Finance,8.239999771118164,88662356.33723259,22.270269651670713,1.8778486260524532,6.06559670788645,0.027656768702146076,0.003943715712745152,4.037564593627227,-0.08035717231734663,-0.04074509607130594,,0.9797626458357882,0.9640872590361863,0.46428589909373946,-0.3282876179382218,251,2026-08-07 00:00:00+00:00
AUAU3,,Uniao Pet Participacoes S.A.,Consumer Cyclical,Personal Services,3029994240.0,4000403968.0,448894016.0,133357000.0,3091937935.73,544313984.0,2283629056.0,0.065120004,0.06966,0.03334,0.7385753218428817,1.398,-0.186,0.0440122948880589,1.0241477132343388,1.3202678457897004,10.600164329212175,,0.97642165,10.6,4758350336.0,448894016.0,156210496.0,,,3.605,Yahoo Finance,3.5199999809265137,8986853.284637135,,0.9764216313249692,10.600164329212177,0.051554717146921045,0.03904868039566948,3.874667538450769,0.02951189088866335,0.09286650513446926,,1.0829436208443517,,0.37796927757860327,-0.2724936425810487,149,2026-08-07 00:00:00+00:00
AURE3,,Auren Energia S.A.,Utilities,Utilities - Renewable,11292505088.0,13469154304.0,3083714048.0,-1089422976.0,11507699754.864,3638808064.0,23654223872.0,-0.076799996,0.14119,-0.08088,2.055512776304577,0.059,,-0.0964731003006301,1.0190563538163662,1.1927516701597964,10.556568046610268,,0.9813,10.557,32553437184.0,3083714048.0,364952640.0,0.2,-1.24,11.016,Yahoo Finance,10.8100004196167,29753499.2049551,,0.9812999654699255,10.556568046610268,0.032318129339416246,0.02709543834475326,6.4906847705225355,-0.2155297076129995,-0.03222915436153595,,0.9290613482227418,0.9019382439260982,0.3299237740820808,-0.26009577866922284,250,2026-08-07 00:00:00+00:00
AXIA3,,AXIA Energia SA,Utilities,Utilities - Renewable,120898387968.0,44568350720.0,18091409408.0,12055711744.0,98099758235.788,26229325824.0,76453789696.0,0.10005999,0.43789002,0.2705,0.779347381389455,0.097,,0.0985862436896177,0.8114232818761145,0.3686430519801189,11.105903576487124,10.143403,1.2324024,11.106,200921448448.0,18091409408.0,3952415488.0,0.217,5.23,43.046,Yahoo Finance,53.04999923706055,549962180.3407097,10.143403295805076,1.2324025283896425,11.105903576487124,0.03269204457090152,0.08868211239924473,2.7761498697713844,-0.07092818468105722,-0.03510367990623808,,1.0118291368704544,0.937695659649856,0.3707632508141316,-0.2700675106963193,251,2026-08-07 00:00:00+00:00
AXIA7,,AXIA Energia SA,Utilities,Utilities - Renewable,121470781066.0,44568350720.0,18091409408.0,12055711744.0,98657193080.80222,26229325824.0,76453789696.0,0.10005999,0.43789002,0.2705,0.7749438972319314,0.097,,0.0992478325915237,0.8121886779273919,0.3669059367930153,11.09805454025133,,1.231241,11.098,200779448320.0,18091409408.0,3952415488.0,0.217,,43.046,Yahoo Finance,53.0,81993473.33333334,,1.2312409980021373,11.09805454025133,0.03253799352662837,0.08868211239924473,2.7761498697713844,-0.0379379224323656,-0.0015071934494147454,,1.0338921579411327,,0.34785869116852697,-0.24961506451737203,154,2026-08-07 00:00:00+00:00
AZEV3,,Azevedo & Travassos S.A.,Industrials,Engineering & Construction,411533024.0,445960000.0,139360000.0,-603822976.0,144055839.858,39504000.0,243080992.0,-1.45301,0.09681,-1.35398,1.6874081067425797,1.849,,-1.4672527860121378,1.0272973450527414,1.0836554395206932,2.2476808266360506,,0.973428,2.248,313236800.0,139360000.0,172026256.0,0.258,-20.51,3.801,Yahoo Finance,3.700000047683716,1880702.3159042,,0.9734280577962946,2.2476808266360506,0.4180132479477516,0.3857436900170419,1.4607993111366246,0.02777781825006853,-0.31481481808530276,,1.3814217638003905,0.7983429101078772,1.039365439793565,-0.8950000007947286,251,2026-08-07 00:00:00+00:00
AZEV4,,Azevedo & Travassos S.A.,Industrials,Engineering & Construction,194644000.0,445960000.0,139360000.0,-603822976.0,278710936.287,39504000.0,243080992.0,-1.45301,0.09681,-1.35398,0.8721616569422651,1.849,,-3.1021915702513305,2.1720000780182427,2.291157189535768,1.832973019517796,,0.46040514,1.833,255443120.0,139360000.0,172026256.0,0.258,-20.51,3.801,Yahoo Finance,1.75,3095233.895833333,,0.4604051565377532,1.8329730195177956,0.8837994287006021,0.3857436900170419,1.4607993111366246,-0.3749999893563133,-0.5394736784316826,,0.945230632087932,0.4887107830228086,1.0436115668030896,-0.9048387109799142,251,2026-08-07 00:00:00+00:00
AZTE3,,Azevedo & Travassos Energia S.A.,Energy,Oil & Gas E&P,58016696.0,3538000.0,-3302000.0,-7794000.0,289723372.874,434000.0,2152000.0,-0.0394,-2.7005398,-2.20294,0.0074277749104346,1.488,,-0.1343406387706049,4.993793214413805,0.0609824454670772,,,0.20024858,-15.411,50886744.0,-3302000.0,-72321000.0,,-0.19,7.241,Yahoo Finance,1.4500000476837158,833973.0857588053,,0.2002485910349007,-15.411,-1.2465549572143853,-20.441209723007347,,-0.44230765351176826,-0.5468749918509276,,0.9097754102218811,0.47887186178214725,0.943688101004449,-0.8116666674613953,251,2026-08-07 00:00:00+00:00
AZZA3,,Azzas 2154 S.A.,Consumer Cyclical,Footwear & Accessories,3439011840.0,11602477056.0,1341504000.0,832019008.0,8013039382.796,840689984.0,3961366016.0,0.10524999,0.05768,0.07171,0.4943649752308786,-0.08,-0.664,0.238095238095238,2.3300409854209336,3.3737822362367904,4.887426363246028,4.2,0.429177,4.887,6556502016.0,1341504000.0,745413760.0,0.029,4.05,39.634,Yahoo Finance,17.010000228881836,43008509.828710556,4.200000056514034,0.42917697504369573,4.887426363246028,0.21675230987282673,0.06424608783126388,2.326251753256047,-0.1520438344098063,-0.3316306593730257,,0.9618320802349325,0.7476896739740057,0.45363111562980907,-0.5416362752181956,251,2026-08-07 00:00:00+00:00
B3SA3,,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,74724564992.0,10553692160.0,7168355840.0,4956510208.0,18208801606.721,14980616192.0,15579192320.0,0.26738,0.67303,0.46965,0.8555858126462099,0.203,0.389,0.0615384615384615,0.2436789260153498,0.1412345747496807,10.53683806411039,16.25,4.1037607,10.537,75531804672.0,7168355840.0,4552044032.0,0.11,0.92,3.643,Yahoo Finance,14.949999809265137,573793052.3461087,16.249999792679496,4.103760584481234,10.53683806411039,0.06091763842970971,0.4313224190158679,0.08350256897961136,-0.13739135822604798,-0.03393548654275946,,0.9885828354450659,0.9657046430915383,0.3463553278000054,-0.27772179834074284,251,2026-08-07 00:00:00+00:00
BBAS3,,Banco do Brasil S.A.,Financial Services,Banks - Regional,114519990272.0,69190754304.0,,14125952000.0,185800992504.744,328655175680.0,1122359181312.0,0.09224,0.14602,0.20416,6.040652238622155,-0.218,-0.544,0.110667996453312,1.6224328204920533,0.6041805813959893,,9.036036,0.61635834,,913268408320.0,,,0.234,2.22,32.546,Yahoo Finance,20.059999465942383,423917838.4140301,9.036035795469541,0.6163583686456825,,,,,-0.0621114301350747,-0.18634692470317205,,0.9976962921356269,0.9121714005348822,0.28425241264809575,-0.3044037861656581,251,2026-08-07 00:00:00+00:00
BBDC3,,Banco Bradesco S.A.,Financial Services,Banks - Regional,165008867328.0,93278076928.0,,24318943232.0,90175627931.224,280313430016.0,838676250624.0,0.13763,0.34515,0.26071,9.3004758587725,0.072,0.178,0.1445544600254878,1.1225083121740516,0.5652912988159869,,6.917808,0.890862,,719964274688.0,,,0.233,2.19,17.006,Yahoo Finance,15.149999618530273,104750834.8674242,6.917808044990992,0.8908620262572194,,,,,-0.017280685578276334,-0.1242220170926902,,0.9757378766147702,0.959535556823584,0.2370043653315673,-0.18477709906202144,251,2026-08-07 00:00:00+00:00
BBDC4,,Banco Bradesco S.A.,Financial Services,Banks - Regional,188534882304.0,93278076928.0,,24318943232.0,94276889090.004,280313430016.0,838676250624.0,0.13763,0.34515,0.26071,8.89588380269246,0.072,0.178,0.1265164738998412,0.9744656858474644,0.4947523545144038,,7.904109,1.0262034,,742797017088.0,,,0.233,2.19,16.868,Yahoo Finance,17.309999465942383,509300290.6912875,7.904109345179171,1.026203430515911,,,,,-0.021540412477681126,-0.14070323258459816,,0.9711927478561735,0.9453881350694936,0.2564559900799891,-0.19405178621507613,251,2026-08-07 00:00:00+00:00
BBSE3,,BB Seguridade Participações S.A.,Financial Services,Insurance - Diversified,74505117696.0,10450822144.0,9979697152.0,9189316608.0,10890404331.84,6470633984.0,0.0,0.85944,0.964,0.87929,0.0,-0.009,-0.001,0.1232412700505843,0.1461698742427487,0.140269856181451,6.817289666787676,8.114165,6.841355,6.817,68034486272.0,9979697152.0,5830927872.0,0.08,4.73,5.61,Yahoo Finance,38.380001068115234,233394223.66202673,8.114165130679753,6.841354914102537,6.817289666787676,0.07826211208459105,0.5579396330409888,-0.6483797940404675,0.17588703260618543,0.1661865842990522,,1.0282910143268797,1.1542645840463448,0.18181274418659094,-0.07641909086778387,251,2026-08-07 00:00:00+00:00
BEEF3,,Minerva S.A.,Consumer Defensive,Packaged Foods,3409531648.0,57043296256.0,4928350208.0,711777984.0,1264698355.712,10882146304.0,24663887872.0,0.83755,0.06398,0.01248,19.50179484349429,0.198,-0.815,0.1366279057852217,0.3709302277274203,16.73053725413022,3.606503184604855,7.319149,2.6959248,3.607,17774110720.0,4928350208.0,544020864.0,0.26,0.47,1.276,Yahoo Finance,3.440000057220459,41428064.0224417,7.319149057915871,2.695924809733902,3.606503184604855,0.15955882513045969,0.009536981550970209,2.7964209088933316,-0.20000002217847146,-0.425948391873173,,0.9561930328641057,0.7137103818639664,0.4084047878679021,-0.5250507207567641,251,2026-08-07 00:00:00+00:00
BHIA3,,Grupo Casas Bahia S.A.,Consumer Cyclical,Specialty Retail,729901440.0,29621999616.0,1520999936.0,-3644000000.0,2756391712.471,1532000000.0,11402999808.0,-1.8846699,0.036679998,-0.12302,4.136930087406788,0.061,,-4.992454871715283,3.776388981357969,40.58356100242794,6.799330663482684,,0.26480323,6.799,10341781504.0,1520999936.0,1819874944.0,0.24,-6.18,2.719,Yahoo Finance,0.7200000286102295,4144107.764672041,,0.26480324700633673,6.799330663482684,2.493316007158446,0.061436600080739125,6.489809482805922,-0.6487804656791796,-0.7631578823536055,,0.6851922629899149,0.29363785880215154,0.7624325431186452,-0.8601941717908143,251,2026-08-07 00:00:00+00:00
BLAU3,,Blau Farmacêutica S.A.,Healthcare,Drug Manufacturers - Specialty & Generic,2016498560.0,1764354944.0,380079008.0,243788992.0,2293680662.73,542184000.0,560288000.0,0.108610004,0.19597,0.13817,0.2442746320811417,0.166,-0.567,0.1076746970814665,1.1374571463020131,0.8749596845732436,5.304148888959424,9.287233,0.879154,5.304,2015995648.0,380079008.0,-255932880.0,0.458,0.94,9.93,Yahoo Finance,8.729999542236328,2065212.341709137,9.287233555570563,0.8791540324507884,5.304148888959424,-0.12691944595288976,-0.14505747886520504,0.0476322017763212,-0.12997219714413644,-0.13871780929976507,,0.9017425455184956,0.8817844612215133,0.5035415966975326,-0.3723494211752587,251,2026-08-07 00:00:00+00:00
BMGB4,,Banco BMG S.A.,Financial Services,Banks - Regional,3352969472.0,2103911936.0,,592572032.0,1770441050.89,4216894976.0,19073495040.0,0.1351,0.42174,0.28165,10.773301393125609,-0.041,0.086,0.1923076923076923,1.4778846386897193,0.6274772119368702,,5.2,0.6766428,,18234363904.0,,,0.376,1.0,7.685,Yahoo Finance,5.199999809265137,5598250.461324057,5.199999809265137,0.6766427858510263,,,,,-0.037037089364844955,0.08530648998987655,,0.9906271031042131,1.0771175606666952,0.30845181312628067,-0.14057097181075395,251,2026-08-07 00:00:00+00:00
BMOB3,,Bemobi Mobile Tech S.A.,Communication Services,Entertainment,1902465664.0,1791790976.0,160592992.0,159700000.0,955645550.898,349216000.0,45595000.0,0.15548,0.100039996,0.08913,0.0477112041772761,0.246,0.085,0.0822757065508575,0.5023194601070443,0.9418256580950308,10.3279776492364,12.154256,1.990765,10.328,1658600832.0,160592992.0,-24405124.0,0.068,1.88,11.478,Yahoo Finance,22.850000381469727,9437278.657550812,12.154255522058365,1.9907649748623215,10.3279776492364,-0.012828154779249671,-0.013620519539886331,-1.8906242185213162,-0.0774496138835582,0.006895564592789061,,0.9696995588042941,0.9564068396515356,0.3435879834536313,-0.19043831640923037,251,2026-08-07 00:00:00+00:00
BPAC11,,Banco BTG Pactual S.A.,Financial Services,Capital Markets,181652979712.0,44641148928.0,,17307525120.0,51655424276.736,386364899328.0,455448526848.0,0.2484,0.50953996,0.3877,8.817051320844921,0.317,0.393,0.0113893530050238,0.28670005881365,0.2457496100464516,,87.8013,3.4879658,,334692483072.0,,,0.323,0.614,15.456,Yahoo Finance,53.90999984741211,529795851.30045575,87.80130268308162,3.487965828636912,,,,,-0.05354633578096346,-0.07371135497061931,,0.9947852654781905,0.9752370577485181,0.34187197800031105,-0.23531234747731933,251,2026-08-07 00:00:00+00:00
BRAP4,,Bradespar S.A.,Financial Services,Asset Management,8392612864.0,,,782164992.0,5077388888.936,256000000.0,4210000.0,0.094849996,0.0,0.0,0.0008291663475243,,0.739,0.087587824311437,0.9322248310016216,,,11.417112,1.0727026,,8140822528.0,,-142345872.0,0.546,1.87,19.903,Yahoo Finance,21.350000381469727,38219205.01621246,11.417112503459746,1.072702626813532,,-0.016960852872243245,,,-0.08955225215977736,-0.15579281895709896,,0.9702428685957455,0.9890614313761438,0.24756521512523993,-0.1839937456324222,251,2026-08-07 00:00:00+00:00
BRAV3,,Brava Energia S.A.,Energy,Oil & Gas E&P,8487202816.0,12338900992.0,4716587008.0,54457000.0,12313179461.612,4614486016.0,18985000960.0,0.0044400003,0.31874,0.00441,1.5418439257860497,0.145,-0.173,0.0268199242964724,1.4507936494119429,1.4538242174133995,4.8462406552089625,37.285713,0.6892779,4.846,22857715712.0,4716587008.0,1393503872.0,-0.223,0.49,26.506,Yahoo Finance,18.270000457763672,135767936.0517311,37.28571521992586,0.6892779166137355,4.8462406552089625,0.1641888266618277,0.11293581761483348,3.046803741694062,0.039840681565046276,0.01835859010042462,,0.9258790316158383,1.0225806533874682,0.37058747943335024,-0.33382932253782627,251,2026-08-07 00:00:00+00:00
BRBI11,,BRBI BR Partners S.A.,Financial Services,Capital Markets,,-11578431488.0,,159559008.0,,14837888000.0,17337980928.0,0.19736,0.32103002,0.0,,-0.066,-0.224,0.0338461544710059,0.5813077133197304,,,29.545454,1.7202593,,3865037056.0,,,0.155,0.44,7.557,Yahoo Finance,13.0,3761181.666666667,29.545454545454547,1.7202593621807594,,,,,-0.23372819848983917,-0.3605079498996956,,0.8830921844414246,0.7351002440675437,0.34141222129246435,-0.3815736131067765,251,2026-08-07 00:00:00+00:00
BRKM5,,Braskem S.A.,Basic Materials,Chemicals,4733992448.0,66744999936.0,3800999936.0,-9132000256.0,-6813216906.925,6046000128.0,67648000000.0,1.3403360528149593,-0.01033,-0.13682,-9.928936789204831,-0.204,1.072,-1.9290272125081345,-1.4392116129807988,14.099093031759732,17.321866832044062,,-0.30083564,17.322,65840414720.0,3800999936.0,-6892624896.0,0.726,-11.45,-19.745,Yahoo Finance,5.940000057220459,42726856.01159096,,-0.30083564,17.321866832044062,-1.455985612928464,-0.10326803359965771,16.20678792665994,-0.35434780648164765,-0.37009545440203107,,0.832702509290614,0.6928487359196973,0.7287328362051501,-0.5503936910312937,251,2026-08-07 00:00:00+00:00
BRSR6,,Banco do Estado do Rio Grande do Sul S.A.,Financial Services,Banks - Regional,5623398912.0,7444496896.0,,1694002048.0,5607629321.415,6118756864.0,33398276096.0,0.1559,0.1721,0.22754999,5.955863731658435,-0.006,-0.083,0.3134545474606545,2.0136000561391696,1.3238429306720327,,3.1902552,0.49662295,,32906510336.0,,,0.157,4.31,27.687,Yahoo Finance,13.75,25209754.166666668,3.1902552204176335,0.4966229638458482,,,,,-0.06526706196922183,-0.23174737147229518,,0.9742018157327974,0.9131642440031403,0.2988697130585371,-0.28284539333284653,251,2026-08-07 00:00:00+00:00
CAML3,,Camil Alimentos S.A.,Consumer Defensive,Packaged Foods,1565517056.0,11095651328.0,808681024.0,110276000.0,2988807206.016,1455809024.0,5946954240.0,0.0341,0.05231,0.00994,1.9897416695294747,-0.007,-0.585,0.065359477124183,1.9091500406744413,7.08753142322839,7.490093775218844,15.3,0.5237933,7.49,6057096704.0,808681024.0,-242458368.0,0.287,0.3,8.763,Yahoo Finance,4.590000152587891,5134006.970672607,15.300000508626303,0.5237932389122322,7.490093775218844,-0.15487430626881654,-0.021851657089129468,5.5536671230213015,-0.21852212221622813,-0.3128852958851829,,0.9376658753666003,0.8081907845354821,0.4199320030072293,-0.4132194886703936,251,2026-08-07 00:00:00+00:00
CASH3,,Méliuz S.A.,Communication Services,Internet Content & Information,574436736.0,495894016.0,104912000.0,-100710000.0,433376814.6,112637000.0,0.0,-0.20842,0.11344,-0.20309,0.0,0.182,,-0.1753195673056675,0.7544378675904205,0.8632700259615708,4.413711148391032,,1.3254902,4.414,463051264.0,104912000.0,28384876.0,,-0.66,3.825,Yahoo Finance,5.070000171661377,7823162.3648786545,,1.3254902409572227,4.413711148391032,0.04941340659661432,0.057239803434127344,-1.073633140155559,0.18181823234129713,0.4201681418677392,,1.18330769600024,1.2500000393102624,0.5092819905676274,-0.4662273611353217,251,2026-08-07 00:00:00+00:00
CBAV3,,Companhia Brasileira de Alumínio,Basic Materials,Aluminum,7239928320.0,9321967616.0,1491926016.0,597929984.0,4630429021.064,1810013952.0,4716751872.0,0.14575,0.16893,0.06414,1.0186425168258306,0.281,,0.0827338165208841,0.6395683680997368,1.2875773355722948,6.953330876160551,12.086956,1.5635545,6.953,10373855232.0,1491926016.0,598254848.0,1.013,0.92,7.112,Yahoo Finance,11.119999885559082,29408581.830676395,12.086956397346828,1.5635545395892971,6.953330876160551,0.08263270319228797,0.06417688546494946,1.9483123752967655,0.04511273747632516,0.09262242914078356,,1.0274415516025808,1.2152019660589033,0.3864579426276242,-0.22615803814713897,251,2026-08-07 00:00:00+00:00
CEAB3,,C&A Modas S.A.,Consumer Cyclical,Specialty Retail,2754120448.0,8014325760.0,1003480000.0,562297024.0,3802966347.148,781976000.0,2725574912.0,0.15493,0.15468,0.07016,0.7166970893770911,0.012,-0.095,0.2026143737878595,1.380827731660433,2.909940182834008,4.681428947263523,4.935484,0.7242033,4.681,4697720320.0,1003480000.0,218054880.0,0.821,1.86,12.676,Yahoo Finance,9.180000305175781,65558727.3794047,4.9354840350407425,0.7242032427560572,4.681428947263523,0.07917405361059938,0.027208137843401065,1.9368586439191613,-0.18689102425213222,-0.2638331909704863,,0.8928224354536909,0.7474511039509084,0.5120675543311847,-0.49217160466226506,251,2026-08-07 00:00:00+00:00
CMIG4,,Companhia Energética de Minas Gerais - CEMIG,Utilities,Utilities - Regulated Electric,31238647808.0,43369594880.0,7750017024.0,4837706240.0,19227400890.192,1792521984.0,20011374592.0,0.17038,0.1251,0.111549996,1.0407737741718337,0.063,-0.058,0.1565934044423983,0.9247252387016376,1.3883313754986972,6.382343054837656,6.385965,1.0814023,6.382,49463267328.0,7750017024.0,-3623300352.0,0.058,1.71,10.098,Yahoo Finance,10.920000076293945,145920375.61949092,6.385964956897044,1.081402265428198,6.382343054837656,-0.11598774614924587,-0.08354471288065672,2.350814527449482,-0.05563703974218004,0.0011472084085366596,,1.00205827808417,0.9937729168996146,0.2288078966300852,-0.21474316018190964,251,2026-08-07 00:00:00+00:00
CMIN3,,CSN Mineração S.A.,Basic Materials,Steel,29443272704.0,17817872384.0,6037742080.0,2229274880.0,7039373375.714,8861073408.0,9289320448.0,0.25741,0.25923002,0.12511,1.3196232039698832,-0.053,,0.0752293573840585,0.2390825751287704,0.605159370805249,4.974265176958338,13.292683,4.1826553,4.974,30033330176.0,6037742080.0,1102052608.0,0.919,0.41,1.303,Yahoo Finance,5.449999809265137,52659124.407076836,13.292682461622286,4.182655264209622,4.974265176958338,0.03742969129414344,0.06185096538179359,0.07092834280195023,0.11451941882812533,-0.07577659942223292,,1.1131535614514647,1.0690554195645499,0.3756363355844305,-0.34582445280026464,251,2026-08-07 00:00:00+00:00
COGN3,,Cogna Educação S.A.,Consumer Defensive,Education & Training Services,4442728960.0,7535162880.0,1766377984.0,671857024.0,13640378172.672,1205331968.0,6653981184.0,0.046550002,0.19761999,0.08916,0.487815007748906,0.319,0.539,0.1531531476341208,3.07027032072228,1.696066302455687,5.5932001471322685,6.529412,0.32570422,5.593,9879705600.0,1766377984.0,378490368.0,0.215,0.34,6.816,Yahoo Finance,2.2200000286102295,51745248.0668664,6.5294118488536155,0.32570422954962286,5.5932001471322685,0.0851932160182916,0.05022988540892696,3.0846451129680745,-0.15909093166842514,-0.44779131470709743,,0.9701101365065766,0.7396766751609652,0.4438221088835275,-0.5446112909585619,251,2026-08-07 00:00:00+00:00
CPFE3,,CPFL Energia S.A.,Utilities,Utilities - Regulated Electric,51620999168.0,45054091264.0,13448983552.0,5763246080.0,24297589376.28,5751929856.0,36427317248.0,0.24763,0.28258,0.12792,1.4992152795026403,0.064,0.18,0.1116071428571428,0.4706919647280386,0.8727861139876804,6.200011527532872,8.96,2.1245317,6.2,83383853056.0,13448983552.0,168439008.0,0.111,5.0,21.087,Yahoo Finance,44.79999923706055,68733726.82947159,8.95999984741211,2.1245316658159314,6.200011527532872,0.00326299395042349,0.0037385951702590308,2.280870318072347,-0.05584829258735591,-0.03863871374609695,,0.9936786002424424,0.9841364117221246,0.24617235187838543,-0.18399200772161073,251,2026-08-07 00:00:00+00:00
CPLE3,,Companhia Paranaense de Energia - COPEL,Utilities,Utilities - Regulated Electric,43564187648.0,27985377280.0,6831488000.0,3172987904.0,24125116449.408,3272766976.0,23569670144.0,0.12764,0.2214,0.11406,0.9769764300797136,0.111,0.5,0.0729379759522034,0.5537831725119311,0.642394103756111,9.790173689831557,13.710279,1.8057609,9.79,66881454080.0,6831488000.0,3834806272.0,0.267,1.07,8.124,Yahoo Finance,14.670000076293945,267738283.84242058,13.710280445134527,1.8057607184015194,9.790173689831557,0.08802657593400696,0.13702892884494283,2.9710808491502876,-0.026542775489746928,0.1309420442757061,,0.9908145395457442,1.0496920821521,0.2552780817090958,-0.14361856304055498,251,2026-08-07 00:00:00+00:00
CSAN3,,Cosan S.A.,Energy,Oil & Gas Refining & Marketing,14475826176.0,39784796160.0,14073274368.0,-9517580288.0,3518374886.78,4743000064.0,12037999616.0,-0.29937,0.30708998,-0.23923,3.4214658765419736,0.265,17.654,-0.6574809736096129,0.2430517578718388,2.748361003806516,1.5403349032468745,,4.11435,1.54,21677555712.0,14073274368.0,511599488.0,0.489,-3.34,0.892,Yahoo Finance,3.6700000762939453,115762304.72319603,,4.114349861316082,1.5403349032468745,0.03534164349446248,0.012859170773240428,0.5183583692923281,-0.26156936997528024,-0.36941581305034443,,0.9804445543680287,0.7171120260535847,0.4989575803131661,-0.5912500023841858,251,2026-08-07 00:00:00+00:00
CSED3,,Cruzeiro do Sul Educacional S.A.,Consumer Defensive,Education & Training Services,1603987328.0,2866369024.0,667900992.0,271939008.0,1652106845.664,930828032.0,2512210944.0,0.16947001,0.20291,0.09487,1.5206104560327722,0.045,-0.288,0.1704545357696286,1.0299999855800002,1.787027225192642,4.769225005133695,5.866667,0.9708738,4.769,3185370112.0,667900992.0,249568128.0,0.413,0.75,4.532,Yahoo Finance,4.400000095367432,1781530.705280304,5.866666793823242,0.9708738074508896,4.769225005133695,0.15559233146260867,0.08706768943927856,2.367690617234478,-0.1287128853103756,-0.3007477534243772,,1.1178293977251619,0.8415790531097179,0.48625763114223836,-0.5083605494893051,251,2026-08-07 00:00:00+00:00
CSMG3,,Companhia de Saneamento de Minas Gerais,Utilities,Utilities - Regulated Water,23486498816.0,8396963840.0,2843081984.0,1355339008.0,8768949750.18,2509972992.0,9439181824.0,0.15884,0.25837,0.16141,1.076432422686222,0.032,-0.142,0.0576364225303081,0.3733613125322794,0.357523013786952,10.698145984945327,17.35014,2.6783707,10.698,30415706112.0,2843081984.0,-489983360.0,0.274,3.57,23.126,Yahoo Finance,61.939998626708984,331485942.3838552,17.350139671347055,2.6783706056693326,10.698145984945329,-0.02086234154518606,-0.058352443732805216,2.437217382754165,0.1761915865628223,0.17589660927050255,,1.0188712841916276,1.2096883537355716,0.31916216108643286,-0.15907202240296903,251,2026-08-07 00:00:00+00:00
CSNA3,,Companhia Siderúrgica Nacional,Basic Materials,Steel,6060249600.0,44494090240.0,7436015104.0,-1998759040.0,12849850346.429998,13244540928.0,51486699520.0,-0.08274,0.02903,-0.04492,4.006793708247681,-0.028,,-0.3298146399778649,2.1203499612166787,7.341956714126098,6.367244956042521,,0.47162026,6.367,47346929664.0,7436015104.0,-2192784384.0,1.421,-1.51,9.69,Yahoo Finance,4.570000171661377,68750937.86580166,,0.4716202447534961,6.367244956042521,-0.3618307047947332,-0.04928259847930762,5.142829601224006,-0.31586822019455385,-0.5532746455370463,,0.859604272122961,0.6171589312659318,0.5316748813457847,-0.585858577897368,251,2026-08-07 00:00:00+00:00
CURY3,,Cury Construtora e Incorporadora S.A.,Real Estate,Real Estate - Development,9660371968.0,5795810816.0,1463632000.0,1064928000.0,1544550636.316,1646616960.0,1350416000.0,0.73690003,0.25616,0.18374,0.8743099567269338,0.326,0.335,0.1141581572224955,0.1598852024246591,0.5999573137761811,6.635253189326279,8.759777,6.2544875,6.635,9711568896.0,1463632000.0,1037590400.0,0.023,3.58,5.014,Yahoo Finance,31.360000610351562,118540331.90711975,8.759776706802112,6.254487556910962,6.635253189326279,0.1074068786830383,0.17902420091691273,-0.2023739300589219,0.04471722939682743,-0.10062885031467683,,0.9786543630244343,0.9503025253536879,0.3794462943615253,-0.2994960006877333,251,2026-08-07 00:00:00+00:00
