ticker,name,close,change,volume,market_cap,logo,sector,subsector,type,subtype,asset_class,turnover_proxy,price_now,ret_21d,ret_63d,ret_126d,ret_252d,volatility,max_drawdown,ma50,ma200,avg_daily_value,dividend_yield_12m,dividend_months_12m,relative_strength_6m,trend_confirm,fundamental_coverage,momentum_score,risk_score,liquidity_score,trend_score,roe,profit_margin,revenue_growth,earnings_growth,debt_to_equity,forward_pe,price_to_book,quality_score,growth_score,valuation_score,opportunity_score,income_score,class_percentile,regime,regime_score,global_opportunity_score,entry_watch_low,entry_watch_high,signal,strengths,risks,atr14,ma20_live,ma50_live,ma200_live,high_52w,low_52w,ret_1d,ret_21d_live,ret_63d_live,vol20,vol126,buy_zone_low,buy_zone_high,do_not_chase_above,invalidation_price,risk_to_invalidation_pct,review_price_2R,review_price_3R,price_in_buy_zone,price_above_buy_zone,price_overextended,volatility_spike,gap_risk,hard_failures,cautions,forward_evidence,current_portfolio_weight,max_position_pct,base_pass,news_check,news_veto_reason,why_buy,why_not,final_decision,max_buy_price,suggested_total_position_pct,suggested_initial_position_pct,previous_positive_weeks,previous_weeks_observed,plain_language
JPMC34,JPMC34,182.5,0.55,21297.0,4900974875225.873,https://icons.brapi.dev/icons/BRAPI.svg,Finance,,bdr,bdr,AÇÃO GLOBAL / BDR,3886702.5,182.5,0.0612932825925671,0.2471812736779528,0.1052319968669914,0.1608675797092376,0.2245168537055224,-0.1844333004012655,170.73870056152344,162.17233993530274,6269927.247586931,0.0118536712328767,4.0,0.0115550745747081,True,False,77.75653282345444,42.73422562141492,88.91013384321224,100.0,,,,,,,,,,,68.58225621414914,,95.83333333333334,RISK_ON,85.0,89.29978457616318,178.95151929531704,182.5,AVALIAR_COMPRA,"momentum, liquidez, tendência positiva",nenhum alerta quantitativo principal,3.484287806919643,178.0460006713867,170.73870056152344,162.17233993530274,185.4499969482422,144.55543289816507,0.005454275373947937,0.061293282592567166,0.24718127367795284,0.23542454785851627,0.24047354689166,176.47807115827285,180.65921652657644,182.74978921072824,166.73176958356586,0.06628752956932386,202.24239236014222,214.079266619001,False,True,False,False,False,risk score abaixo de 60; fundamentos globais insuficientes,validação futura ainda curta,INSUFFICIENT,0.0,0.08,False,NOT_RUN,,"momentum forte, boa liquidez, tendência confirmada, regime favorável","risk score abaixo de 60, fundamentos globais insuficientes, validação futura ainda curta",ESPERARIA,180.65921652657644,0.08,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
JHSF3,JHSF Participações S.A.,,,,,,,,,,AÇÃO B3,,10.789999961853027,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,70.12867647058823,,97.59036144578312,RISK_OFF,,88.79220521793054,10.367479375167434,10.789999961853027,WATCHLIST,,"score,market",0.3706272266150417,10.894685840606689,10.867386455535888,9.350470600128174,14.153698599792342,4.795982195545076,0.011246474667389261,0.012777820197649614,-0.02621401622280206,0.3875689797275576,0.4440608283928562,10.623217709876258,10.845594045845283,11.395032596536996,10.44116514492859,0.027317835404097737,11.32088734372513,11.614128076657309,True,False,False,False,False,regime de mercado RISK_OFF; score fundamental B3 abaixo de 75; confiança B3 abaixo de 75; modelo B3 não liberou compra; modelo B3 possui gates falhando,validação futura ainda curta,INSUFFICIENT,0.0,0.08,False,NOT_RUN,,tendência confirmada,"regime de mercado RISK_OFF, score fundamental B3 abaixo de 75, confiança B3 abaixo de 75, modelo B3 não liberou compra, modelo B3 possui gates falhando, validação futura ainda curta",ESPERARIA,10.845594045845283,0.08,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
COCA34,COCA34,73.67,0.3,23823.0,1918256463844.9692,https://icons.brapi.dev/icons/BRAPI.svg,Consumer Non-Durables,,bdr,bdr,AÇÃO GLOBAL / BDR,1755040.41,73.66999816894531,0.0501781406486192,0.1587283701595172,0.1104034553797979,0.1911080322141924,0.2719223033992151,-0.1128578529650555,70.36654403686524,65.68075204849244,2028623.186350868,0.0247654275193002,4.0,0.0167265330875145,True,False,77.94773741236456,50.19120458891013,74.37858508604207,100.0,,,,,,,,,,,68.5714722753346,,95.0,RISK_ON,85.0,88.71429445506692,71.93513142837608,73.66999816894531,AVALIAR_COMPRA,"momentum, tendência positiva",nenhum alerta quantitativo principal,1.617856161934989,71.92999954223633,70.36654403686524,65.68075220108032,77.5,56.638757422777026,0.0029952515976026106,0.05017814064861925,0.15872837015951724,0.2926028657942835,0.23757452060106532,71.20196426936559,73.14339166368757,74.11410536084857,68.50600945064,0.050804107859031805,79.50601499829975,83.17268351418633,False,True,False,False,False,risk score abaixo de 60; fundamentos globais insuficientes,validação futura ainda curta,INSUFFICIENT,0.0,0.08,False,NOT_RUN,,"momentum forte, tendência confirmada, regime favorável","risk score abaixo de 60, fundamentos globais insuficientes, validação futura ainda curta",ESPERARIA,73.14339166368757,0.08,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
KNUQ11,KNUQ11,104.64,0.45,25728.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,fii,FII,2692177.92,104.63999938964844,0.0081131972568309,0.0382360989730334,0.0740721510905391,0.1596951847792613,0.0669962442270598,-0.0212117838753516,103.0728173828125,98.74574504852296,4421845.62630499,0.1411506124441083,12.0,0.0902963590714285,True,,77.69279796048438,97.13193116634798,84.7036328871893,100.0,,,,,,,,,,,81.48030886074599,62.65690376569037,99.581589958159,RISK_OFF,25.0,88.5031747428605,104.03287341005306,104.63999938964844,WATCHLIST,"momentum, risco controlado, liquidez, tendência positiva",regime desfavorável,0.825834672196855,103.9748046875,103.0728173828125,98.74574520111084,105.5,89.71822870173622,0.004511867418302673,0.008113197256830906,0.03823617756617126,0.056180572096575,0.055439730952797354,103.60317908501142,104.59418069164764,105.08968149496575,102.89822866362391,0.011531858290550706,106.49958233774076,107.70003356244638,False,True,False,False,False,regime de mercado RISK_OFF,validação futura ainda curta,INSUFFICIENT,0.0,0.1,False,NOT_RUN,,"momentum forte, risco relativo controlado, boa liquidez, tendência confirmada","regime de mercado RISK_OFF, validação futura ainda curta",ESPERARIA,104.59418069164764,0.1,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
IVVB11,IVVB11,444.35,0.09,120082.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,53358436.7,444.3500061035156,0.0213064719530837,0.0866960448427045,0.0936769222922833,0.1355737796204963,0.1386368346212782,-0.1351020159373808,432.24539855957033,413.1179997253418,50993771.013404,0.0,0.0,0.1432279996338802,True,,86.29700446144041,65.0095602294455,97.7055449330784,100.0,,,,,,,,,,,85.34353091140854,,98.23008849557522,RISK_OFF,25.0,88.32976812918434,439.01500570621744,444.3500061035156,WATCHLIST,"momentum, liquidez, tendência positiva",regime desfavorável,5.123574393136161,432.3824966430664,432.24539855957033,413.1179997253418,450.0,374.25,0.0009009885921522631,0.021306471953083772,0.08669604484270454,0.1534965442012796,0.12818012050933217,430.07688816615513,436.22517743791855,439.2993220738002,426.35328800746373,0.015693705612563804,446.74652239118313,453.54426718575627,False,False,True,False,False,regime de mercado RISK_OFF,validação futura ainda curta; preço acima da faixa ideal,INSUFFICIENT,0.0,0.18,False,NOT_RUN,,"momentum forte, boa liquidez, tendência confirmada","regime de mercado RISK_OFF, validação futura ainda curta, preço acima da faixa ideal, preço esticado",ESPERARIA,436.22517743791855,0.18,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
CBAV3,Companhia Brasileira de Alumínio,,,,,,,,,,AÇÃO B3,,11.119999885559082,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,71.57894736842105,,96.98795180722892,RISK_OFF,,88.19682942295498,11.082037008018196,11.119999885559082,WATCHLIST,,"score,valuation,market",0.06714282717023577,10.95299997329712,10.822999973297119,9.150742177963258,11.180000305175781,2.7285653080242978,-0.0008984931517530548,0.031539903618734044,0.04511273747632516,0.03378912301080712,0.05689436310258941,10.922785701070513,11.003357093674797,11.043642789976937,10.769857113701956,0.017624101555792412,11.349499964714052,11.542714248384751,False,False,True,False,False,regime de mercado RISK_OFF; score fundamental B3 abaixo de 75; confiança B3 abaixo de 75; modelo B3 não liberou compra; modelo B3 possui gates falhando,validação futura ainda curta; preço acima da faixa ideal,INSUFFICIENT,0.0,0.08,False,NOT_RUN,,tendência confirmada,"regime de mercado RISK_OFF, score fundamental B3 abaixo de 75, confiança B3 abaixo de 75, modelo B3 não liberou compra, modelo B3 possui gates falhando, validação futura ainda curta, preço acima da faixa ideal, preço esticado",ESPERARIA,11.003357093674797,0.08,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
KNCR11,KNCR11,106.64,0.13,183782.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,19598512.48,106.63999938964844,-0.0002049300079975,0.0463789906084659,0.0784200763098399,0.1932112831928287,0.0817168921015292,-0.031156464977777,105.5823388671875,100.50555519104005,21760346.962235104,0.1344341343028139,12.0,0.0946442842907293,True,,79.34990439770554,94.55066921606118,95.60229445506693,100.0,,,,,,,,,,,81.31846764322344,58.26359832635983,99.163179916318,RISK_OFF,25.0,88.17791947006728,105.88531979661192,106.63999938964844,WATCHLIST,"momentum, risco controlado, liquidez, tendência positiva",regime desfavorável,0.9226785149700011,106.44213104248047,105.58233901977539,100.50555557250976,107.92704710496528,88.91802694916785,0.001314548259609749,-0.00020493000799759464,0.04637899060846595,0.07896012346190882,0.07381269707480125,106.02692571074397,106.77840116689394,107.68774703768997,104.87274465644377,0.01437857599546732,109.46250100356934,110.99241978594453,True,False,False,False,False,regime de mercado RISK_OFF; renda/distribuições insuficientes,validação futura ainda curta,INSUFFICIENT,0.0,0.1,False,NOT_RUN,,"momentum forte, risco relativo controlado, boa liquidez, tendência confirmada","regime de mercado RISK_OFF, renda/distribuições insuficientes, validação futura ainda curta",ESPERARIA,106.77840116689394,0.1,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
D1EL34,D1EL34,2312.6,4.37,1234.0,1456469170770.0208,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,2853748.4,2312.60009765625,0.0033244275197266,0.917110421144942,2.6251590148199515,2.25024053209405,1.0359974799852358,-0.3397651639689004,2134.707541503906,1151.7978393554688,4891757.673632425,0.0035983852151669,4.0,2.531482092527668,True,False,99.93626513702996,10.420650095602294,86.04206500956023,100.0,,,,,,,,,,,68.42948374760995,,94.16666666666669,RISK_ON,85.0,88.10256341618866,2105.113585460774,2312.60009765625,AVALIAR_COMPRA,"momentum, liquidez, tendência positiva",risco elevado,176.28855678013392,2149.6061157226563,2134.707541503906,1151.7978378295898,2471.639892578125,579.5473906787842,0.043657986309853625,0.0033244275197266138,0.9171104211449421,1.0040411791562416,0.8916796554902322,2070.276265171596,2281.8225333077567,2387.5956673758374,1931.9757012067523,0.1121636751988281,2664.1967953055246,2908.2704933384484,False,True,False,False,False,radar marcou risco elevado; risk score abaixo de 60; volatilidade excessiva; fundamentos globais insuficientes,validação futura ainda curta,INSUFFICIENT,0.0,0.08,False,NOT_RUN,,"momentum forte, boa liquidez, tendência confirmada, regime favorável","radar marcou risco elevado, risk score abaixo de 60, volatilidade excessiva, fundamentos globais insuficientes, validação futura ainda curta",ESPERARIA,2281.8225333077567,0.06686656786793985,0.03343328393396992,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
GGBR4,Gerdau S.A.,,,,,,,,,,AÇÃO B3,,25.049999237060547,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,69.24122807017544,,96.3855421686747,RISK_OFF,,87.74915583386176,24.333487504611263,25.049999237060547,WATCHLIST,,"score,market",0.7742858614240374,24.532999897003172,23.29179992675781,21.130443439483642,26.440000534057617,15.33157107035973,-0.023391828085497113,0.11432383216892861,0.06512378216752057,0.28309889081702444,0.3002238505155242,24.184571259362354,25.1137142930712,25.578285809925625,22.58771393639701,0.08363085315116028,28.772000455856315,30.833429295676083,True,False,False,False,False,score abaixo de 88; regime de mercado RISK_OFF; score fundamental B3 abaixo de 75; confiança B3 abaixo de 75; modelo B3 não liberou compra; modelo B3 possui gates falhando,validação futura ainda curta,INSUFFICIENT,0.0,0.08,False,NOT_RUN,,tendência confirmada,"score abaixo de 88, regime de mercado RISK_OFF, score fundamental B3 abaixo de 75, confiança B3 abaixo de 75, modelo B3 não liberou compra, modelo B3 possui gates falhando, validação futura ainda curta",ESPERARIA,25.1137142930712,0.08,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
PFIN11,PFIN11,61.64,-0.58,32640.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,fip,FIP,2011929.6,61.63999938964844,0.0042358800425024,-0.0161213425639465,0.1042185739054752,0.2207861341357395,0.2598348971560552,-0.0766524187491668,62.53100006103516,57.49191581726074,1637328.2808143978,0.5011356311789247,5.0,0.1537696512470722,True,,76.03569152326322,59.84703632887189,72.08413001912047,100.0,,,,,,,,,,,76.2353940939027,77.77777777777777,100.0,RISK_OFF,25.0,87.74707881878054,60.25295379905842,61.63999938964844,WATCHLIST,"momentum, tendência positiva",regime desfavorável,1.3892854963030135,62.23550014495849,62.53100006103516,57.491915702819824,66.4800033569336,49.66249495919174,-0.005806461457283252,0.004235880042502416,-0.016121342563946595,0.13800912782231192,0.22475777084897652,61.01482091631208,61.84839221409389,64.11103556496757,60.933321740286694,0.008111212660333319,62.42817621503556,62.92646103995185,True,False,False,False,False,score abaixo de 88; regime de mercado RISK_OFF; risk score abaixo de 60,validação futura ainda curta,INSUFFICIENT,0.0,0.06,False,NOT_RUN,,"momentum forte, renda/distribuições fortes, tendência confirmada","score abaixo de 88, regime de mercado RISK_OFF, risk score abaixo de 60, validação futura ainda curta",ESPERARIA,61.84839221409389,0.06,0.03,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
VGIR11,VGIR11,9.6,0.84,488613.0,,https://icons.brapi.dev/icons/VGIR11.svg,Miscellaneous,Multicategoria,fund,fii,FII,4690684.8,9.600000381469728,-0.015350674696457,0.0104442948356906,0.0547575803107756,0.1844386849514032,0.0932574784404939,-0.0409925831906522,9.540415859222412,9.146039204597471,4567095.374770922,0.1583333270417322,12.0,0.070981788291665,True,,69.53473550031867,91.1089866156788,85.27724665391969,100.0,,,,,,,,,,,80.55814806222016,69.35146443514645,98.744769874477,RISK_OFF,25.0,87.73296852457791,9.522467566783396,9.600000381469728,WATCHLIST,"risco controlado, liquidez, tendência positiva",regime desfavorável,0.09357132230486188,9.526500177383422,9.540415859222412,9.14603922367096,9.779329279657569,8.011158376092741,0.0084033529263976,-0.015350674696457012,0.010444294835690648,0.10018118290490162,0.07555248393673167,9.484393082346234,9.596678669112068,9.652821462494986,9.432808838571821,0.011291507999187416,9.755989950043812,9.863716987201142,False,True,False,False,False,score abaixo de 88; regime de mercado RISK_OFF,validação futura ainda curta,INSUFFICIENT,0.0,0.1,False,NOT_RUN,,"risco relativo controlado, boa liquidez, tendência confirmada","score abaixo de 88, regime de mercado RISK_OFF, validação futura ainda curta",ESPERARIA,9.596678669112068,0.1,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
BINC11,BINC11,103.47,-0.33,16752.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,etf,ETF,1733329.44,103.47000122070312,0.019442365397462,0.0530426146973845,0.0840685876602289,0.2951107207258567,0.0832725546008648,-0.0324834739814149,101.34775390625,95.9522758102417,676477.8605941288,0.1546341916617141,11.0,0.1336196650018258,True,,83.23773103887827,93.88145315487571,57.55258126195029,100.0,,,,,,,,,,,84.84066284257489,,97.34513274336284,RISK_OFF,25.0,87.60972548886895,102.72381543141648,103.47000122070312,WATCHLIST,"momentum, risco controlado, tendência positiva",regime desfavorável,1.297777839745861,103.12088584899902,101.34775314331054,95.95227546691895,106.45999908447266,79.49996185302734,-0.003275179133866324,0.019442365397462025,0.05304261469738458,0.08626869187974506,0.08396449430361815,102.53688582111339,103.66466789666501,104.87288593265593,99.8553086276028,0.03147860113341693,109.59171332146198,112.83718155274838,True,False,False,False,False,score abaixo de 88; regime de mercado RISK_OFF,validação futura ainda curta,INSUFFICIENT,0.0,0.18,False,NOT_RUN,,"momentum forte, risco relativo controlado, tendência confirmada","score abaixo de 88, regime de mercado RISK_OFF, validação futura ainda curta",ESPERARIA,103.66466789666501,0.18,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
SNEL11,SNEL11,8.37,0.48,212765.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Outros,fund,fii,FII,1780843.0499999998,8.369999885559082,0.013200987135993,0.0168357669853105,0.0470121597950206,0.1285182935222439,0.0847848084129336,-0.0319438927607056,8.264813327789307,8.056319794654847,5094930.388938737,0.1433691775874911,12.0,0.06323636777591,True,,69.15232632249841,93.78585086042064,86.4244741873805,100.0,,,,,,,,,,,79.95458957681652,65.3765690376569,98.32635983263596,RISK_OFF,25.0,87.31936979820847,8.308542493523094,8.369999885559082,WATCHLIST,"risco controlado, liquidez, tendência positiva",regime desfavorável,0.0685713631766183,8.333011817932128,8.264813327789307,8.056319828033446,8.399999618530273,7.295217773562936,0.0048019162328192255,0.013200987135993048,0.01683576698531053,0.07618127726024485,0.06768517989978412,8.30215470450265,8.380285590035575,8.425583158220563,8.199428858075823,0.016998866675364193,8.624802725655691,8.76659401484898,True,False,False,False,False,score abaixo de 88; regime de mercado RISK_OFF,validação futura ainda curta,INSUFFICIENT,0.0,0.1,False,NOT_RUN,,"risco relativo controlado, boa liquidez, tendência confirmada","score abaixo de 88, regime de mercado RISK_OFF, validação futura ainda curta",ESPERARIA,8.380285590035575,0.1,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
AAPL34,AAPL34,79.31,-0.24,123919.0,23405378488793.637,https://icons.brapi.dev/icons/BRAPI.svg,Electronic Technology,,bdr,bdr,AÇÃO GLOBAL / BDR,9828015.89,79.30999755859375,-0.0205147552389305,0.1114550332180641,0.0975663706302603,0.4241709511497686,0.369193828803417,-0.1540449277018597,79.0242381286621,72.529008102417,24731649.30099475,0.0030345354609574,5.0,0.0038894483379769,True,False,74.12364563416189,36.9980879541109,95.9847036328872,100.0,,,,,,,,,,,66.6357552581262,,93.33333333333331,RISK_ON,85.0,87.16048438495856,76.77420921453134,79.30999755859375,AVALIAR_COMPRA,"liquidez, tendência positiva",nenhum alerta quantitativo principal,2.47213277261216,82.2252410888672,79.0242381286621,72.5290075302124,87.99686492361498,56.1170540167357,-0.0017875087562962966,-0.020514755238930538,0.11145503321806416,0.4374777320740183,0.30838308405885667,78.19753781091828,79.68081747448558,85.56262033189361,76.18128544015812,0.034936925933364935,84.45496204778956,87.21285425033338,True,False,False,False,False,score abaixo de 88; risk score abaixo de 60; fundamentos globais insuficientes,validação futura ainda curta,INSUFFICIENT,0.0,0.08,False,NOT_RUN,,"boa liquidez, tendência confirmada, regime favorável","score abaixo de 88, risk score abaixo de 60, fundamentos globais insuficientes, validação futura ainda curta",ESPERARIA,79.68081747448558,0.08,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
TAEE3,Transmissora Aliança de Energia Elétrica S.A.,,,,,,,,,,AÇÃO B3,,13.029999732971191,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,69.73684210526316,,95.78313253012048,RISK_OFF,,86.93898224476854,12.84906044336135,13.029999732971191,WATCHLIST,,"score,trend,market",0.3149998528616769,13.345499992370605,13.240799980163574,13.294005346298217,14.60092140092344,10.135717645732633,-0.0030604409171384184,-0.021036865350720357,-0.030770448729621758,0.1374393374025712,0.22502622995208085,12.888249799183436,13.077249710900443,13.77074979373387,12.878550149372646,0.008026004323839573,13.191148966380528,13.295348572049821,True,False,False,False,False,score abaixo de 88; regime de mercado RISK_OFF; tendência não confirmada; score fundamental B3 abaixo de 75; confiança B3 abaixo de 75; modelo B3 não liberou compra; modelo B3 possui gates falhando,validação futura ainda curta,INSUFFICIENT,0.0,0.08,False,NOT_RUN,,nenhuma vantagem quantitativa dominante,"score abaixo de 88, regime de mercado RISK_OFF, tendência não confirmada, score fundamental B3 abaixo de 75, confiança B3 abaixo de 75, modelo B3 não liberou compra, modelo B3 possui gates falhando, validação futura ainda curta",ESPERARIA,13.077249710900443,0.08,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
SPXU11,SPXU11,16.92,0.06,1475398.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,24963734.160000004,16.920000076293945,0.0273224518336545,0.0930232930646188,0.0937297856649375,0.13026050597741,0.1447556937143491,-0.1382849687216698,16.39819995880127,15.74004997253418,8441098.021319889,0.0,0.0,0.1432808630065344,True,,86.99808795411089,63.2887189292543,91.01338432122373,100.0,,,,,,,,,,,83.91969407265773,,96.46017699115043,RISK_OFF,25.0,86.80606270833685,16.70788738843389,16.920000076293945,WATCHLIST,"momentum, liquidez, tendência positiva",regime desfavorável,0.2971430506025042,16.39249982833862,16.39819995880127,15.74004997253418,17.399999618530273,14.260000228881836,0.0005913795962195767,0.02732245183365456,0.09302329306461887,0.13396369161454166,0.1348601321681992,16.258785455567494,16.6153571162905,16.793642946652003,16.056485450608392,0.023154114787249668,17.19824295657021,17.578828791890814,False,False,True,False,False,score abaixo de 88; regime de mercado RISK_OFF,validação futura ainda curta; preço acima da faixa ideal,INSUFFICIENT,0.0,0.18,False,NOT_RUN,,"momentum forte, boa liquidez, tendência confirmada","score abaixo de 88, regime de mercado RISK_OFF, validação futura ainda curta, preço acima da faixa ideal, preço esticado",ESPERARIA,16.6153571162905,0.18,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
KNHY11,KNHY11,97.81,-0.56,87405.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,Multicategoria,fund,fii,FII,8549083.05,97.80999755859376,-0.001535763092947,0.0160192315419351,0.0597914517176891,0.1092388289207146,0.0690716959073259,-0.0211812492007108,97.98344528198244,93.97391929626464,3274457.320864723,0.1337286609394334,12.0,0.0760156596985786,True,,71.51051625239005,96.8451242829828,81.83556405353728,100.0,,,,,,,,,,,78.21240109762634,57.635983263598334,97.90794979079496,RISK_OFF,25.0,86.67804507308175,97.2249192475066,97.80999755859376,WATCHLIST,"risco controlado, liquidez, tendência positiva",regime desfavorável,0.645965012588111,98.83673896789551,97.98344528198243,93.97391872406006,100.77624978671037,87.74766653086397,-0.005591734936405968,-0.0015357630929470067,0.016019231541935186,0.09284668801181757,0.06480859574879541,97.51931330292912,97.90689231048198,99.70879173488946,97.2405855175061,0.004835761792706251,98.65813738510444,99.13065467430388,True,False,False,False,False,score abaixo de 88; regime de mercado RISK_OFF; renda/distribuições insuficientes,validação futura ainda curta,INSUFFICIENT,0.0,0.1,False,NOT_RUN,,"risco relativo controlado, boa liquidez, tendência confirmada","score abaixo de 88, regime de mercado RISK_OFF, renda/distribuições insuficientes, validação futura ainda curta",ESPERARIA,97.90689231048198,0.1,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
TXSA34,TXSA34,274.3,2.9,7587.0,52291608167.35113,https://icons.brapi.dev/icons/BRAPI.svg,Non-Energy Minerals,,bdr,bdr,AÇÃO GLOBAL / BDR,2081114.1,274.29998779296875,0.2355855305989582,0.2189444043023631,0.2445293983461451,0.7063171666013148,0.4365811392573296,-0.2001588543560022,240.6488003540039,214.73340560913087,650157.0286412315,0.0411535198773689,2.0,0.1508524760538618,True,False,93.05289993626512,28.39388145315488,57.17017208413002,100.0,,,,,,,,,,,66.37154875717016,,92.5,RISK_ON,85.0,86.52430975143403,263.92896975074854,274.29998779296875,AVALIAR_COMPRA,"momentum, tendência positiva",risco elevado,7.622855050223214,244.27250061035156,240.6488003540039,214.73340560913087,277.8299865722656,160.75556571266523,0.029036578276054437,0.23558553059895826,0.21894440430236317,0.36161199615071477,0.39698451466200163,240.8422158377511,249.98964189801896,254.5633549281529,231.8825170462472,0.055144797992812064,272.48275251116075,286.0161643327986,False,False,True,False,False,score abaixo de 88; radar marcou risco elevado; risk score abaixo de 60; fundamentos globais insuficientes,validação futura ainda curta; preço acima da faixa ideal,INSUFFICIENT,0.0,0.08,False,NOT_RUN,,"momentum forte, tendência confirmada, regime favorável","score abaixo de 88, radar marcou risco elevado, risk score abaixo de 60, fundamentos globais insuficientes, validação futura ainda curta, preço acima da faixa ideal, preço esticado",ESPERARIA,249.98964189801896,0.08,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
AFHF11,AFHF11,10.03,0.0,1465.0,,https://icons.brapi.dev/icons/BRAPI.svg,,,fund,fii,FII,14693.95,10.029999732971191,0.0251768971205472,0.0523189962622785,0.0877220362332105,0.1789892245276265,0.0437929785280609,-0.0167157491651981,9.84807207107544,9.382938866615296,116598.5861166848,0.1610169534392986,12.0,0.1039462442140999,True,,81.58062460165712,98.47036328871891,27.151051625239003,100.0,,,,,,,,,,,77.89366011450942,69.97907949790795,97.48953974895396,RISK_OFF,25.0,86.32140984716966,9.991960124575495,10.029999732971191,WATCHLIST,"momentum, risco controlado, tendência positiva","liquidez baixa, regime desfavorável",0.03928565979003906,10.006054067611695,9.848072071075439,9.382939167022705,10.140000343322754,7.8352105045596545,0.0,0.02517689712054727,0.05231889097062581,0.037004986314639235,0.04486460781631042,9.988375520706176,10.035518312454224,10.059089708328248,9.802893562316894,0.020880389798821716,10.430053625106812,10.639106979370117,True,False,False,False,False,score abaixo de 88; regime de mercado RISK_OFF; liquidez abaixo de 50,validação futura ainda curta,INSUFFICIENT,0.0,0.1,False,NOT_RUN,,"momentum forte, risco relativo controlado, tendência confirmada","score abaixo de 88, regime de mercado RISK_OFF, liquidez abaixo de 50, validação futura ainda curta",ESPERARIA,10.035518312454224,0.1,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
WRLD11,WRLD11,148.36,0.49,37084.0,,https://icons.brapi.dev/icons/BRAPI.svg,Miscellaneous,,fund,etf,ETF,5501782.24,148.36000061035156,0.018816135043536,0.0800815372096834,0.0782760706382474,0.1554517730737501,0.1397740403691176,-0.1075683167651965,144.69579864501952,138.35059978485108,5710634.167446802,0.0,0.0,0.1278271479798444,True,,83.68387507966857,69.31166347992351,87.5717017208413,100.0,,,,,,,,,,,83.76641172721477,,95.57522123893806,RISK_OFF,25.0,86.15593721269958,146.56413440736355,148.36000061035156,WATCHLIST,"momentum, liquidez, tendência positiva",regime desfavorável,1.625713893345424,144.04050064086914,144.69579864501952,138.35059978485108,149.5500030517578,127.05999755859375,0.004944765314601973,0.018816135043536075,0.08008153720968347,0.14792827987820242,0.13217701467528348,143.3089293888637,145.2597860608782,146.23521439688545,142.82622766767227,0.01010594689674636,147.20061783926838,148.65874789646708,False,False,True,False,False,score abaixo de 88; regime de mercado RISK_OFF,validação futura ainda curta; preço acima da faixa ideal,INSUFFICIENT,0.0,0.18,False,NOT_RUN,,"momentum forte, boa liquidez, tendência confirmada","score abaixo de 88, regime de mercado RISK_OFF, validação futura ainda curta, preço acima da faixa ideal, preço esticado",ESPERARIA,145.2597860608782,0.18,0.04,0,0,Eu não colocaria dinheiro agora; manteria no radar até os vetos/entrada melhorarem.
