ticker,cnpj,company_name,sector,industry,market_cap,revenue,operating_income,net_income,equity,total_cash,total_debt,roe,operating_margin,profit_margin,debt_to_equity,revenue_growth,earnings_growth,earnings_yield,book_to_price,sales_yield,ev_to_ebit,raw_pe,raw_pb,raw_ev_ebitda,enterprise_value,ebitda,fcf,beta,trailing_eps,book_value_per_share,fundamental_source,price,avg_daily_volume_brl,pe,pb,ev_ebitda,fcf_yield,fcf_margin,debt_to_ebitda,ret_3m,ret_6m,ret_12m,price_to_ma50,price_to_ma200,volatility,max_drawdown,history_days,last_price_date,model_group,__quality_roe,__quality_operating_margin,__quality_profit_margin,__quality_debt_to_equity,quality_score,quality_coverage,__growth_revenue_growth,__growth_earnings_growth,growth_score,growth_coverage,__valuation_earnings_yield,__valuation_book_to_price,__valuation_sales_yield,__valuation_ev_to_ebit,valuation_score,valuation_coverage,__momentum_ret_3m,__momentum_ret_6m,__momentum_ret_12m,__momentum_price_to_ma50,__momentum_price_to_ma200,momentum_score,momentum_coverage,__risk_volatility,__risk_max_drawdown,risk_score,risk_coverage,__weighted_quality,__weighted_growth,__weighted_valuation,__weighted_momentum,__weighted_risk,score,data_coverage,has_quality,has_valuation,has_momentum,n_components,data_quality,signal,entry_watch_low,entry_watch_high,max_position_pct,in_portfolio,action,validated_score,price_now,trend_confirm,relative_strength_6m,news_risk,final_confidence_score,final_signal,gates_passed,gates_total,failed_gates,market_regime,market_regime_score,strong_buy_authorized
CMIN3,,CSN Mineração S.A.,Basic Materials,Steel,29817122816.0,17392873472.0,5835466752.0,2333062912.0,6620047006.74,7939402240.0,8964505600.0,0.28136,0.1882,0.13414,1.3541453090700204,-0.105,0.896,0.0577617328519855,0.2220216626536251,0.583318302685694,5.332704768703307,17.3125,4.504065,5.333,31118821376.0,5835466752.0,-58783000.0,,0.32,1.23,Yahoo Finance,5.539999961853027,52879170.36922137,17.31249988079071,4.504065009636608,5.332704768703307,-0.0019714511142723,-0.0033797175661992,0.1756677577930959,0.1614255731667635,-0.047966712740548,,1.1191919179542151,1.085867350617309,0.3819796225156447,-0.3458244528002646,249,2026-08-14 00:00:00+00:00,general,94.44444444444444,83.33333333333334,94.44444444444444,33.33333333333334,76.38888888888889,1.0,22.22222222222222,86.66666666666667,54.44444444444444,1.0,72.22222222222221,11.11111111111111,11.11111111111111,72.22222222222223,41.66666666666667,1.0,100.0,72.22222222222221,,100.0,83.33333333333334,88.88888888888889,0.8,27.777777777777786,44.44444444444444,36.11111111111112,1.0,19.09722222222222,10.88888888888889,8.333333333333334,17.77777777777778,5.416666666666667,61.513888888888886,0.96,True,True,True,5,OK,NEUTRO,5.264913896949758,5.539999961853027,5.0,False,AGUARDAR,61.513888888888886,5.539999961853027,False,0.05570004162610587,False,56.80208333333333,AGUARDAR,4,9,"score,valuation,risk,trend,market",RISK_OFF,40.0,False
TEND3,,Construtora Tenda S.A.,Real Estate,Real Estate - Development,4127206144.0,4791539200.0,790249984.0,578844992.0,1538968698.36,834753024.0,1207054976.0,0.406,0.1823,0.12081,0.7843271778602753,0.301,-0.115,0.1401841456133093,0.3728838839585353,1.1609643504155436,5.688219367303398,7.1334743,2.6818,5.688,4495115264.0,790249984.0,551143360.0,0.424,4.72,12.555,Yahoo Finance,33.66999816894531,87496877.44171143,7.133474188335872,2.6817999338068748,5.688219367303398,0.1335390917658025,0.1150242828024865,0.4711192148534102,0.1782365540298363,0.1197862324871406,,1.0309197072355047,1.175291811605822,0.4896635026538333,-0.2224003915291301,250,2026-08-14 00:00:00+00:00,general,88.23529411764706,47.05882352941176,29.411764705882355,41.17647058823529,51.47058823529412,1.0,76.47058823529412,31.25,53.86029411764706,1.0,35.294117647058826,11.76470588235294,64.70588235294117,64.70588235294117,44.11764705882353,1.0,100.0,94.11764705882352,,100.0,100.0,98.52941176470588,0.8,5.882352941176478,88.23529411764706,47.05882352941177,1.0,12.867647058823527,10.772058823529411,8.823529411764707,19.705882352941178,7.058823529411765,59.227941176470594,0.96,True,True,True,5,OK,NAO_PRIORIZAR,32.16736148041473,33.66999816894531,5.0,False,AGUARDAR,59.227941176470594,33.66999816894531,True,0.22194888597314866,False,56.75428921568628,AGUARDAR,5,9,"score,quality,valuation,market",RISK_OFF,40.0,False
ALOS3,,Allos S.A.,Real Estate,Real Estate Services,12848625664.0,2976561920.0,2121271040.0,934540992.0,12853626398.5,44899000.0,7262720000.0,0.07586,0.45057,0.31397,0.565032760003632,0.034,0.608,0.0739587367936506,1.0003892514577422,0.2316638368833406,9.504527700524305,13.521053,0.9996109,9.505,20161679360.0,2121271040.0,1275234944.0,0.123,1.9,25.7,Yahoo Finance,25.690000534057617,125023812.93239592,13.521052912661904,0.9996109157220864,9.504527700524305,0.0992506885443028,0.4284254714916194,3.402592532446961,-0.0768933903542501,-0.1278041773573416,,0.954124215076016,0.9328365750481264,0.2557454953542846,-0.2080503232074712,250,2026-08-14 00:00:00+00:00,general,17.647058823529413,76.47058823529412,76.47058823529412,82.35294117647058,63.23529411764706,1.0,29.411764705882355,68.75,49.08088235294117,1.0,11.76470588235294,52.94117647058824,11.76470588235294,17.64705882352942,23.529411764705884,1.0,64.70588235294117,82.35294117647058,,70.58823529411765,76.47058823529412,73.52941176470588,0.8,94.11764705882354,94.11764705882352,94.11764705882354,1.0,15.808823529411764,9.816176470588236,4.705882352941177,14.705882352941178,14.11764705882353,59.15441176470589,0.96,True,True,True,5,OK,NAO_PRIORIZAR,25.03449859717812,25.690000534057617,5.0,False,AGUARDAR,59.154411764705884,25.690000534057617,False,-0.02564158035123698,False,56.69914215686275,AGUARDAR,5,9,"score,valuation,trend,market",RISK_OFF,40.0,False
PINE4,,Banco Pine S.A.,Financial Services,Banks - Regional,2652830464.0,1418723968.0,,520041984.0,847327338.624,1604615936.0,8238054912.0,0.36492002,0.40921003,0.36655998,9.722399521981696,1.009,0.81,0.2338787385516357,0.6493743894663162,0.5347963193474545,,4.27572,1.5399437,,9301761024.0,,,0.467,2.43,6.747,Yahoo Finance,10.390000343322754,12007723.396778109,4.275720305894137,1.5399437295572482,,,,,-0.2597083939925697,-0.2401110451368127,,0.8456767564278697,0.8492743701133855,0.4766724637985173,-0.3427605417622126,249,2026-08-14 00:00:00+00:00,financial,95.23809523809524,,,,95.23809523809524,1.0,,100.0,100.0,1.0,90.47619047619048,42.85714285714285,,,66.66666666666667,1.0,9.523809523809524,19.047619047619047,,9.523809523809524,14.285714285714285,13.095238095238097,0.8,4.761904761904773,9.523809523809524,7.142857142857149,1.0,23.809523809523807,20.0,13.333333333333336,2.619047619047619,1.0714285714285725,60.833333333333336,0.96,True,True,True,5,OK,NEUTRO,9.674088843910404,10.390000343322754,5.0,False,AGUARDAR,60.833333333333336,10.390000343322754,False,-0.13644429077015874,False,56.291666666666664,AGUARDAR,4,9,"score,momentum,risk,trend,market",RISK_OFF,40.0,False
ITUB3,,Itaú Unibanco Holding S.A.,Financial Services,Banks - Regional,461706231808.0,143713992704.0,,46827999232.0,111000983482.543,484164993024.0,1115894054912.0,0.21476,0.39073002,0.32584,10.05301052208691,0.175,0.081,0.1002625877172314,0.4716877894747964,0.3112671712080405,,9.97381,2.1200464,,1103682207744.0,,,0.159,4.2,19.759,Yahoo Finance,41.88999938964844,159640902.62397766,9.973809378487722,2.120046530170982,,,,,0.0361686749261647,-0.0458442937620222,,0.9591697605008168,1.0500506014382551,0.2399168095275219,-0.1588464326969138,249,2026-08-14 00:00:00+00:00,financial,64.28571428571429,,,,64.28571428571429,1.0,,39.47368421052632,39.47368421052632,1.0,38.095238095238095,23.809523809523807,,,30.95238095238095,1.0,76.19047619047619,85.71428571428571,,61.90476190476191,95.23809523809524,79.76190476190476,0.8,76.19047619047619,90.47619047619048,83.33333333333334,1.0,16.071428571428573,7.894736842105264,6.19047619047619,15.952380952380953,12.500000000000002,58.60902255639098,0.96,True,True,True,5,OK,NAO_PRIORIZAR,40.8335402781264,41.88999938964844,5.0,False,AGUARDAR,58.60902255639098,41.88999938964844,False,0.05782254351107141,False,56.29010025062657,AGUARDAR,5,9,"score,valuation,trend,market",RISK_OFF,40.0,False
RAIL3,,Rumo S.A.,Industrials,Railroads,25367687168.0,14392211456.0,7518930944.0,1227117952.0,13893772555.356,5812203008.0,29535496192.0,0.0881,0.44779,0.085260004,2.1258082406577303,0.062,0.568,0.0482809099213407,0.5476956963277113,0.5673442502143048,6.55812829766029,20.71212,1.8258314,6.558,49310113792.0,7518930944.0,-1785493760.0,-0.087,0.66,7.487,Yahoo Finance,13.670000076293944,155780609.652764,20.712121327718098,1.8258314513548743,6.55812829766029,-0.0703845702674978,-0.1240597225421977,3.1551417828795,-0.086840358553506,-0.1342315946130898,,1.0114986861196713,0.9113775553520512,0.3381419002640222,-0.2764374078333599,250,2026-08-14 00:00:00+00:00,general,38.46153846153847,100.0,69.23076923076923,34.61538461538461,60.57692307692307,1.0,53.84615384615385,66.66666666666666,60.25641025641025,1.0,50.0,26.923076923076923,23.07692307692308,38.46153846153846,34.61538461538461,1.0,53.84615384615385,69.23076923076923,,76.92307692307693,65.38461538461539,66.34615384615384,0.8,65.38461538461539,69.23076923076923,67.3076923076923,1.0,15.144230769230768,12.051282051282053,6.923076923076923,13.269230769230768,10.096153846153843,57.48397435897435,0.96,True,True,True,5,OK,NAO_PRIORIZAR,13.207614473526219,13.670000076293945,5.0,False,AGUARDAR,57.48397435897435,13.670000076293945,False,-0.03206894112708181,False,55.446314102564095,AGUARDAR,5,9,"score,valuation,trend,market",RISK_OFF,40.0,False
VALE3,,Vale S.A.,Basic Materials,Other Industrial Metals & Mining,303435907072.0,218068992000.0,77332996096.0,10369000448.0,196633264180.18,29841999872.0,110007001088.0,0.041149996,0.21955,0.04755,0.5594526518524242,0.064,-0.435,0.0364656353868943,0.6480224137992485,0.7186657442893074,5.02286097031344,27.423079,1.5431565,5.023,388432887808.0,77332996096.0,13308999680.0,0.748,2.6,46.204,Yahoo Finance,71.30000305175781,1208439747.3898823,27.42307809682993,1.5431565027217948,5.02286097031344,0.0438609912993652,0.0610311422909681,1.0366209155595678,-0.1154733952053596,-0.1604544528838285,,0.9567631467683928,0.9525346198103684,0.2534655155149433,-0.2015761311645082,249,2026-08-14 00:00:00+00:00,general,44.44444444444444,88.88888888888889,72.22222222222221,72.22222222222223,69.44444444444444,1.0,83.33333333333334,46.66666666666666,65.0,1.0,55.55555555555556,22.22222222222222,16.666666666666664,83.33333333333334,44.44444444444444,1.0,50.0,38.88888888888889,,50.0,55.55555555555556,48.61111111111112,0.8,77.77777777777777,94.44444444444444,86.11111111111111,1.0,17.36111111111111,13.0,8.88888888888889,9.722222222222223,12.916666666666666,61.888888888888886,0.96,True,True,True,5,OK,NEUTRO,69.59856525282365,71.30000305175781,5.0,False,AGUARDAR,61.88888888888889,71.30000305175781,False,-0.05678769851717458,True,55.41666666666667,AGUARDAR,3,9,"score,valuation,momentum,trend,market,news",RISK_OFF,40.0,False
CPLE3,,Companhia Paranaense de Energia - COPEL,Utilities,Utilities - Regulated Electric,40653967360.0,27985377280.0,6831488000.0,3172987904.0,22574979720.384003,3272766976.0,23569670144.0,0.12764,0.2214,0.11406,1.0440616308823456,0.111,0.5,0.0781592435185665,0.5552958621906711,0.6883799810282526,9.334836072024132,12.794392,1.8008418,9.335,63770820608.0,6831488000.0,3834806272.0,0.267,1.07,7.602,Yahoo Finance,13.6899995803833,254083380.4120064,12.794392131199343,1.800841828516614,9.334836072024132,0.0943279714386035,0.1370289288449428,2.971080849150288,-0.0830543000298941,0.0130837015037954,,0.9286644313914588,0.977414105534529,0.2592934910435471,-0.1790012792819915,249,2026-08-14 00:00:00+00:00,general,47.368421052631575,42.10526315789473,42.10526315789473,68.42105263157895,50.0,1.0,68.42105263157895,84.61538461538461,76.51821862348177,1.0,47.368421052631575,31.57894736842105,57.89473684210527,26.31578947368422,40.78947368421053,1.0,63.1578947368421,89.47368421052632,,57.89473684210527,89.47368421052632,75.0,0.8,47.36842105263158,68.42105263157895,57.89473684210526,1.0,12.5,15.303643724696355,8.157894736842106,15.0,8.68421052631579,59.645748987854255,0.96,True,True,True,5,OK,NAO_PRIORIZAR,13.255276065864756,13.6899995803833,5.0,False,AGUARDAR,59.645748987854255,13.6899995803833,False,0.11675045587044941,False,55.40097840755735,AGUARDAR,4,9,"score,quality,valuation,trend,market",RISK_OFF,40.0,False
FRAS3,,Frasle Mobility S.A.,Consumer Cyclical,Auto Parts,5990438400.0,5433865216.0,964955008.0,292940000.0,2520143971.917,1349042944.0,2557818880.0,0.124060005,0.15695,0.05391,1.0149495062594944,0.018,1.41,0.0462962962962962,0.4206944125008839,0.9070897408777294,7.480330258050746,21.6,2.3770223,7.48,7218182144.0,964955008.0,1111940224.0,0.014,1.0,9.087,Yahoo Finance,21.600000381469727,5332536.094175974,21.600000381469727,2.377022161491112,7.480330258050746,0.1856191733813672,0.2046315430728564,1.252675954815087,-0.0097329241200057,-0.0851423683253651,,1.0394048376329592,0.969139443373158,0.2624121377191257,-0.2419149123120137,250,2026-08-14 00:00:00+00:00,general,36.36363636363637,68.18181818181817,40.909090909090914,27.272727272727263,43.18181818181817,1.0,45.45454545454545,89.47368421052632,67.46411483253588,1.0,13.636363636363637,22.727272727272727,31.818181818181817,27.272727272727263,23.86363636363636,1.0,81.81818181818183,90.9090909090909,,90.9090909090909,86.36363636363636,87.5,0.8,81.81818181818181,86.36363636363636,84.0909090909091,1.0,10.795454545454543,13.492822966507177,4.7727272727272725,17.5,12.613636363636363,59.17464114832535,0.96,True,True,True,5,OK,NAO_PRIORIZAR,20.88436322171145,21.600000381469727,5.0,False,AGUARDAR,59.17464114832535,21.600000381469727,False,0.017020285160642912,False,55.04764752791068,AGUARDAR,4,9,"score,quality,valuation,trend,market",RISK_OFF,40.0,False
CSED3,,Cruzeiro do Sul Educacional S.A.,Consumer Defensive,Education & Training Services,1512851712.0,2866369024.0,667900992.0,271939008.0,1652106845.664,930828032.0,2512210944.0,0.16947001,0.20291,0.09487,1.5206104560327722,0.045,-0.288,0.1807228926549572,1.0920481964551023,1.894679433062637,4.64369051872886,5.5333333,0.9157105,4.644,3101525504.0,667900992.0,249568128.0,0.413,0.75,4.532,Yahoo Finance,4.150000095367432,1739182.0399665833,5.533333460489909,0.9157105241322664,4.64369051872886,0.164965360464886,0.0870676894392785,2.367690617234478,0.0171569051397904,-0.3281504806638659,,1.051804561006615,0.7972932932913052,0.4892689704473773,-0.5083605494893051,250,2026-08-14 00:00:00+00:00,general,73.33333333333333,60.0,80.0,46.66666666666666,65.0,1.0,66.66666666666666,42.85714285714285,54.76190476190476,1.0,86.66666666666667,46.66666666666666,53.333333333333336,64.28571428571428,62.73809523809524,1.0,100.0,33.33333333333333,,100.0,40.0,68.33333333333333,0.8,20.0,26.666666666666668,23.333333333333336,1.0,16.25,10.952380952380953,12.54761904761905,13.666666666666666,3.5000000000000004,56.91666666666666,0.96,True,True,True,5,OK,NAO_PRIORIZAR,3.9651749623720107,4.150000095367432,5.0,False,AGUARDAR,56.916666666666664,4.150000095367432,False,-0.22598782717785781,False,55.020833333333336,AGUARDAR,5,9,"score,risk,trend,market",RISK_OFF,40.0,False
CASH3,,Méliuz S.A.,Communication Services,Internet Content & Information,618624192.0,495894016.0,100455000.0,-100710000.0,429751178.504,112637000.0,3000.0,-0.20842,0.11344,-0.20309,6.980783648908776e-06,0.182,,-0.1627967371828872,0.6946886468007017,0.8016078621121885,5.097152914240208,,1.4394938,5.097,512034496.0,100455000.0,29781000.0,0.778,-0.66,3.793,Yahoo Finance,5.460000038146973,8467495.459159214,,1.4394938144336864,5.097152914240208,0.0481406973492559,0.0600551711436663,-1.1212383654372604,0.2727272929365187,0.5780346757080137,,1.251432504666094,1.3407162826546617,0.4990275202574207,-0.4214285598725686,249,2026-08-14 00:00:00+00:00,general,16.666666666666664,33.33333333333333,16.666666666666664,83.33333333333334,37.5,1.0,66.66666666666666,,66.66666666666666,0.5,16.666666666666664,83.33333333333334,83.33333333333334,50.0,58.333333333333336,1.0,100.0,100.0,,100.0,100.0,100.0,0.8,16.666666666666657,16.666666666666664,16.66666666666666,1.0,9.375,13.333333333333332,11.666666666666668,20.0,2.499999999999999,56.875,0.86,True,True,True,5,OK,NAO_PRIORIZAR,5.163938630243615,5.460000038146973,5.0,False,AGUARDAR,56.875,5.460000038146973,True,0.6817014300746677,False,54.989583333333336,AGUARDAR,5,9,"score,quality,risk,market",RISK_OFF,40.0,False
SANB3,,Banco Santander (Brasil) S.A.,Financial Services,Banks - Regional,111863660544.0,48286806016.0,,13840916480.0,129633316809.108,171627053056.0,328950317056.0,0.11151,0.33218,0.28664,2.5375445537692825,0.288,0.498,0.1184738951065305,2.2755019888228705,0.4316576605948548,,8.440678,0.43946347,,215073488896.0,,,0.178,1.77,33.996,Yahoo Finance,14.9399995803833,3938134.089390437,8.440677729030114,0.439463453947032,,,,,0.1538242846344306,-0.1360828982330142,,1.137899835701841,1.02912101534281,0.3437310670126706,-0.322167150521583,249,2026-08-14 00:00:00+00:00,financial,28.57142857142857,,,,28.57142857142857,1.0,,84.21052631578947,84.21052631578947,1.0,57.14285714285714,95.23809523809524,,,76.19047619047618,1.0,100.0,61.90476190476191,,100.0,80.95238095238095,85.71428571428572,0.8,14.285714285714292,19.047619047619047,16.66666666666667,1.0,7.142857142857142,16.842105263157894,15.238095238095235,17.142857142857146,2.5000000000000004,58.865914786967416,0.96,True,True,True,5,OK,NAO_PRIORIZAR,14.018149305287238,14.9399995803833,5.0,False,AGUARDAR,58.865914786967416,14.9399995803833,False,-0.03241614386636027,False,54.81610275689223,AGUARDAR,4,9,"score,quality,risk,trend,market",RISK_OFF,40.0,False
MATD3,,Hospital Mater Dei S.A.,Healthcare,Medical Care Facilities,1601714944.0,2250925056.0,454038016.0,123785000.0,1494492637.7,583971008.0,2181336064.0,0.082959995,0.16752,0.05499,1.4595830109655414,0.151,0.701,0.0764462814655761,0.9330577702718464,1.4053218797963591,6.9017335499941925,13.081081,1.071745,6.902,3133649408.0,454038016.0,45536376.0,0.418,0.37,4.516,Yahoo Finance,4.840000152587891,1051804.6331596377,13.081081493480786,1.0717449407856268,6.9017335499941925,0.0284297628429943,0.0202300720224423,3.518130640408754,-0.0780952090308779,-0.164075961230421,,1.0053591754046385,0.935795605583339,0.3668784331769396,-0.2540716574432845,250,2026-08-14 00:00:00+00:00,general,20.0,60.0,50.0,10.0,35.0,1.0,80.0,88.88888888888889,84.44444444444444,1.0,50.0,60.0,60.0,30.0,50.0,1.0,60.0,60.0,,80.0,70.0,67.5,0.8,30.0,70.0,50.0,1.0,8.75,16.88888888888889,10.0,13.5,7.5,56.638888888888886,0.96,True,True,True,5,OK,NAO_PRIORIZAR,4.645660082657204,4.840000152587891,5.0,False,AGUARDAR,56.638888888888886,4.840000152587891,False,-0.06191330774441295,False,54.8125,AGUARDAR,5,9,"score,quality,trend,market",RISK_OFF,40.0,False
COGN3,,Cogna Educação S.A.,Consumer Defensive,Education & Training Services,4222593280.0,7535162880.0,1766377984.0,671857024.0,13492287212.464,1205331968.0,6653981184.0,0.046550002,0.19761999,0.08916,0.4931692513818664,0.319,0.539,0.1706161257114628,3.1952607891974623,1.784487015524261,5.378545297810958,5.8611107,0.3129635,5.379,9500544000.0,1766377984.0,378490368.0,0.215,0.36,6.742,Yahoo Finance,2.109999895095825,50976240.032249294,5.861110819710626,0.3129634967510865,5.378545297810958,0.0896345783035016,0.0502298854089269,3.0846451129680745,-0.191570888925895,-0.4405325256755031,,0.9332979054796964,0.7058455544991058,0.4570980901607824,-0.5555581248877077,249,2026-08-14 00:00:00+00:00,general,40.0,53.333333333333336,73.33333333333333,80.0,61.66666666666667,1.0,100.0,78.57142857142857,89.28571428571428,1.0,80.0,100.0,40.0,50.0,67.5,1.0,46.66666666666666,26.666666666666668,,40.0,26.666666666666668,35.0,0.8,46.66666666666666,20.0,33.33333333333333,1.0,15.416666666666668,17.857142857142858,13.5,7.0,4.999999999999999,58.773809523809526,0.96,True,True,True,5,OK,NAO_PRIORIZAR,1.991745214454981,2.109999895095825,5.0,False,AGUARDAR,58.773809523809526,2.109999895095825,False,-0.3368657713088492,False,54.74702380952381,AGUARDAR,4,9,"score,momentum,risk,trend,market",RISK_OFF,40.0,False
PRIO3,,Prio S.A.,Energy,Oil & Gas E&P,46756753408.0,21361551360.0,12617509888.0,3868892928.0,28189623533.348,3693425920.0,25462675456.0,0.14225,0.39878,0.18111,0.9032641186526648,1.108,1.894,0.08152823037269,0.602899512567802,0.4568655820390018,5.434231252333773,12.26569,1.6586512,5.434,68566466560.0,12617509888.0,-7240010752.0,0.071,4.78,35.348,Yahoo Finance,58.630001068115234,470786889.4267464,12.265690600024106,1.6586511561648534,5.434231252333773,-0.1548441716819724,-0.3389271982163752,1.7253205845872843,-0.1286966819674064,0.1484819185962271,,1.01970184731896,1.094980164247085,0.3414036227224057,-0.2766989926553584,249,2026-08-14 00:00:00+00:00,general,57.14285714285714,71.42857142857143,71.42857142857143,71.42857142857143,67.85714285714286,1.0,100.0,85.71428571428571,92.85714285714286,1.0,42.85714285714285,42.85714285714285,14.285714285714285,0.0,25.0,1.0,28.57142857142857,57.14285714285714,,42.85714285714285,57.14285714285714,46.42857142857142,0.8,28.57142857142857,57.14285714285714,42.85714285714285,1.0,16.964285714285715,18.571428571428573,5.0,9.285714285714285,6.428571428571428,56.25000000000001,0.96,True,True,True,5,OK,NAO_PRIORIZAR,56.55409562827497,58.630001068115234,5.0,False,AGUARDAR,56.25,58.630001068115234,True,0.2521486729628811,False,54.520833333333336,AGUARDAR,5,9,"score,valuation,momentum,market",RISK_OFF,40.0,False
SANB4,,Banco Santander (Brasil) S.A.,Financial Services,Banks - Regional,111938535424.0,48286806016.0,,13840916480.0,124912665871.152,171627053056.0,328950317056.0,0.11151,0.33218,0.28664,2.633442451667101,0.288,0.498,0.1183946584118753,2.2739797704485643,0.4313689278951129,,8.446327,0.43975765,,215110926336.0,,,0.178,1.77,33.996,Yahoo Finance,14.949999809265137,4200700.779740015,8.44632757585601,0.439757612932849,,,,,0.0898002507007378,-0.1352571268063593,,1.0843246561058693,0.9860443380027388,0.3089794062011485,-0.2957702494890477,249,2026-08-14 00:00:00+00:00,financial,28.57142857142857,,,,28.57142857142857,1.0,,84.21052631578947,84.21052631578947,1.0,52.38095238095239,90.47619047619048,,,71.42857142857143,1.0,85.71428571428571,66.66666666666666,,90.47619047619048,66.66666666666666,77.38095238095238,0.8,33.33333333333334,28.57142857142857,30.95238095238096,1.0,7.142857142857142,16.842105263157894,14.285714285714286,15.476190476190476,4.642857142857143,58.38972431077694,0.96,True,True,True,5,OK,NAO_PRIORIZAR,14.18641980379429,14.949999809265137,5.0,False,AGUARDAR,58.38972431077694,14.949999809265137,False,-0.03159046784288089,False,54.45895989974937,AGUARDAR,4,9,"score,quality,risk,trend,market",RISK_OFF,40.0,False
ALLD3,,Allied Tecnologia S.A.,Technology,Software - Application,508596160.0,5466923008.0,507750016.0,342337984.0,1568587267.456,290420000.0,487420000.0,0.2181,0.04145,0.06262,0.3107382101797358,-0.031,0.638,0.6584905408163058,3.084151093425629,10.74904499475576,1.22900806368463,1.5186247,0.32423833,1.229,624028864.0,507750016.0,359893248.0,0.433,3.49,16.346,Yahoo Finance,5.300000190734863,1922893.069200516,1.518624696485634,0.3242383574412616,1.22900806368463,0.7076208518758773,0.0658310438016689,0.3879862014617839,-0.0862068937167827,-0.313471459226129,,1.107720636755457,0.7981233219719153,0.348647312217523,-0.4576140204206617,250,2026-08-14 00:00:00+00:00,general,80.55555555555556,8.333333333333332,47.22222222222222,88.19444444444444,56.076388888888886,1.0,13.88888888888889,75.63025210084034,44.75957049486461,1.0,98.61111111111111,94.44444444444444,95.13888888888889,98.59154929577464,96.69649843505478,1.0,52.083333333333336,25.694444444444443,,95.13888888888889,28.47222222222222,50.34722222222222,0.8,54.86111111111111,22.916666666666664,38.888888888888886,1.0,14.01909722222222,8.951914098972923,19.33929968701096,10.069444444444445,5.833333333333333,58.21308878598388,0.96,True,True,True,5,OK,NAO_PRIORIZAR,4.93426902303288,5.300000190734863,5.0,False,AGUARDAR,58.21308878598388,5.300000190734863,False,-0.211308805740121,False,54.326483256154575,AGUARDAR,4,9,"score,quality,risk,trend,market",RISK_OFF,40.0,False
CMIG4,,Companhia Energética de Minas Gerais - CEMIG,Utilities,Utilities - Regulated Electric,29264775168.0,43739537408.0,7952136192.0,4595104768.0,19402576259.76,3082108928.0,22749945856.0,0.15944,0.15578,0.105059996,1.172521914173959,0.034,-0.205,0.167155437523758,0.996089948516095,1.4946138200927523,6.157884394543327,5.9824557,1.0039254,6.158,48968335360.0,7952136192.0,-3373203456.0,,1.71,10.19,Yahoo Finance,10.229999542236328,135805068.27310562,5.982455872652824,1.003925372152731,6.157884394543327,-0.1152649708270603,-0.0771202361958002,2.473277173973229,-0.0745246609638895,-0.0506144228399172,,0.9421942052958712,0.930843748827828,0.2338495825787152,-0.2295507340861571,249,2026-08-14 00:00:00+00:00,general,63.1578947368421,15.789473684210526,36.84210526315789,52.631578947368425,42.10526315789474,1.0,15.789473684210526,46.15384615384615,30.97165991902834,1.0,94.73684210526316,57.89473684210527,89.47368421052632,73.6842105263158,78.94736842105263,1.0,68.42105263157895,84.21052631578947,,63.1578947368421,57.89473684210527,68.42105263157895,0.8,73.6842105263158,52.63157894736842,63.15789473684211,1.0,10.526315789473683,6.194331983805668,15.789473684210527,13.68421052631579,9.473684210526317,55.66801619433198,0.96,True,True,True,5,OK,NAO_PRIORIZAR,9.983481668956856,10.229999542236328,5.0,False,AGUARDAR,55.66801619433198,10.229999542236328,False,0.05305233152673672,False,54.08434547908232,AGUARDAR,5,9,"score,quality,trend,market",RISK_OFF,40.0,False
MDIA3,,M. Dias Branco S.A. Indústria e Comércio de Alimentos,Consumer Defensive,Packaged Foods,5795329024.0,10445864960.0,1032798016.0,696729984.0,8365810358.88,1922240000.0,1746836992.0,0.0854,0.04908,0.066700004,0.2088066686983642,0.004,0.528,0.1111754446350732,1.443543719677552,1.8024627966317173,5.438300144836839,8.994792,0.69273967,5.438,5616665600.0,1032798016.0,589752256.0,-0.069,1.92,24.93,Yahoo Finance,17.270000457763672,9338723.96420161,8.994791905085247,0.6927396894409816,5.438300144836839,0.1017633776370036,0.0564579628645706,-0.1698328281838992,-0.1300214505160855,-0.3099955777613291,,0.9790601790265478,0.7789554988441947,0.3064515243093364,-0.4096310513740425,250,2026-08-14 00:00:00+00:00,general,53.333333333333336,20.0,66.66666666666666,86.66666666666667,56.66666666666667,1.0,40.0,71.42857142857143,55.71428571428572,1.0,60.0,66.66666666666666,46.66666666666666,42.85714285714286,54.04761904761904,1.0,53.333333333333336,40.0,,73.33333333333333,33.33333333333333,50.0,0.8,73.33333333333333,53.333333333333336,63.33333333333333,1.0,14.166666666666668,11.142857142857144,10.80952380952381,10.0,9.499999999999998,55.61904761904762,0.96,True,True,True,5,OK,NAO_PRIORIZAR,16.926182040521393,17.270000457763672,5.0,False,AGUARDAR,55.61904761904762,17.270000457763672,False,-0.20783292427532107,False,54.04761904761905,AGUARDAR,5,9,"score,quality,trend,market",RISK_OFF,40.0,False
